Window,Num threads,Num locks,Num unique good writes,Max stack size,Max seen size,Num mmaps,Time taken (sec),Window result,Window Size
550,1,3,1,4,1,10,1,0,true,10
551,1,3,1,4,1,10,1,0,true,10
552,1,3,1,4,1,10,1,0,true,10
553,1,3,1,3,1,10,1,0,true,10
554,1,3,1,4,1,10,1,0,true,10
555,1,3,1,3,1,10,1,0,true,10
556,1,3,1,3,1,10,1,0,true,10
557,1,3,1,3,1,10,1,0,true,10
558,1,3,1,3,1,10,1,0,true,10
559,1,3,1,4,1,10,1,0,true,10
560,1,3,1,4,1,10,1,0,true,10
561,1,3,1,4,1,10,1,0,true,10
562,1,3,1,3,1,10,1,0,true,10
563,1,3,1,4,1,10,1,0,true,10
564,1,3,1,3,1,10,1,0,true,10
565,1,3,1,3,1,10,1,0,true,10
566,1,3,1,3,1,10,1,0,true,10
567,1,3,1,3,1,10,1,0,true,10
568,1,3,1,4,1,10,1,0,true,10
569,1,3,1,4,1,10,1,0,true,10
570,1,3,1,4,1,10,1,0,true,10
571,1,3,1,3,1,10,1,0,true,10
572,1,3,1,4,1,10,1,0,true,10
573,1,3,1,3,1,10,1,0,true,10
574,1,3,1,3,1,10,1,0,true,10
575,1,3,1,3,1,10,1,0,true,10
576,1,3,1,3,1,10,1,0,true,10
577,1,3,1,4,1,10,1,0,true,10
578,1,3,1,4,1,10,1,0,true,10
579,1,3,1,4,1,10,1,0,true,10
580,1,3,1,3,1,10,1,0,true,10
581,1,3,1,4,1,10,1,0,true,10
582,1,3,1,3,1,10,1,0,true,10
583,1,3,1,2,1,10,1,0,true,10
584,1,3,1,3,1,10,1,0,true,10
585,1,3,1,3,1,10,1,0,true,10
586,1,3,1,4,1,10,1,0,true,10
587,1,3,1,4,1,10,1,0,true,10
588,1,3,1,4,1,10,1,0,true,10
589,1,3,1,3,1,10,1,0,true,10
590,1,3,1,4,1,10,1,0,true,10
591,1,3,1,3,1,10,1,0,true,10
592,1,3,1,3,1,10,1,0,true,10
593,1,3,1,3,1,10,1,0,true,10
594,1,3,1,3,1,10,1,0,true,10
595,1,3,1,4,1,10,1,0,true,10
596,1,3,1,4,1,10,1,0,true,10
597,1,3,1,4,1,10,1,0,true,10
598,1,3,1,3,1,10,1,0,true,10
599,1,3,1,4,1,10,1,0,true,10
600,1,3,1,3,1,10,1,0,true,10
601,1,3,1,3,1,10,1,0,true,10
602,1,3,1,3,1,10,1,0,true,10
603,1,3,1,3,1,10,1,0,true,10
604,1,3,1,4,1,10,1,0,true,10
605,1,3,1,4,1,10,1,0,true,10
606,1,3,1,4,1,10,1,0,true,10
607,1,3,1,3,1,10,1,0,true,10
608,1,3,1,4,1,10,1,0,true,10
609,1,3,1,3,1,10,1,0,true,10
610,1,3,1,3,1,10,1,0,true,10
611,1,3,1,3,1,10,1,0,true,10
612,1,3,1,3,1,10,1,0,true,10
613,1,3,1,4,1,10,1,0,true,10
614,1,3,1,4,1,10,1,0,true,10
615,1,3,1,4,1,10,1,0,true,10
616,1,3,1,3,1,10,1,0,true,10
617,1,3,1,4,1,10,1,0,true,10
618,1,3,1,3,1,10,1,0,true,10
619,1,3,1,3,1,10,1,0,true,10
620,1,3,1,3,1,10,1,0,true,10
621,1,3,1,3,1,10,1,0,true,10
622,1,3,1,4,1,10,1,0,true,10
623,1,3,1,4,1,10,1,0,true,10
624,1,3,1,4,1,10,1,0,true,10
625,1,3,1,2,1,10,1,0,true,10
626,1,3,1,4,1,10,1,0,true,10
627,1,3,1,3,1,10,1,0,true,10
628,1,3,1,3,1,10,1,0,true,10
629,1,3,1,3,1,10,1,0,true,10
630,1,3,1,3,1,10,1,0,true,10
631,1,3,1,4,1,10,1,0,true,10
632,1,3,1,4,1,10,1,0,true,10
633,1,3,1,4,1,10,1,0,true,10
634,1,3,1,3,1,10,1,0,true,10
635,1,3,1,4,1,10,1,0,true,10
636,1,3,1,3,1,10,1,0,true,10
637,1,3,1,3,1,10,1,0,true,10
638,1,3,1,3,1,10,1,0,true,10
639,2,3,1,3,3,12,1,0,true,10
640,1,3,1,4,1,10,1,0,true,10
641,2,3,1,4,3,13,1,0,true,10
642,2,3,1,3,3,18,1,0,true,10
643,1,3,1,3,1,10,1,0,true,10
644,1,3,1,3,1,10,1,0,true,10
645,2,3,1,4,3,12,1,0,true,10
646,2,3,1,3,3,17,1,0,true,10
647,1,3,1,3,1,10,1,0,true,10
648,1,3,1,3,1,10,1,0,true,10
649,1,3,1,3,1,10,1,0,true,10
650,2,3,1,4,3,12,1,0,true,10
651,2,3,1,4,3,13,1,0,true,10
652,2,3,1,4,3,14,1,0,true,10
653,2,3,1,3,3,15,1,0,true,10
654,1,3,1,4,1,10,1,0,true,10
655,1,3,1,3,1,10,1,0,true,10
656,1,3,1,3,1,10,1,0,true,10
657,1,3,1,3,1,10,1,0,true,10
658,1,3,1,2,1,10,1,0,true,10
659,1,3,1,4,1,10,1,0,true,10
660,2,3,1,4,3,13,1,0,true,10
661,3,3,1,4,5,25,1,0,true,10
662,2,3,1,4,3,14,1,0,true,10
663,2,3,1,3,3,15,1,0,true,10
664,1,3,1,4,1,10,1,0,true,10
665,1,3,1,3,1,10,1,0,true,10
666,1,3,1,2,1,10,1,0,true,10
667,1,3,1,3,1,10,1,0,true,10
668,1,3,1,3,1,10,1,0,true,10
669,1,3,1,4,1,10,1,0,true,10
670,2,4,1,4,3,19,1,0,true,10
671,1,3,1,3,1,10,1,0,true,10
672,1,3,1,4,1,10,1,0,true,10
673,1,3,1,3,1,10,1,0,true,10
674,1,3,1,4,1,10,1,0,true,10
675,1,3,1,3,1,10,1,0,true,10
676,1,3,1,3,1,10,1,0,true,10
677,1,3,1,3,1,10,1,0,true,10
678,2,2,1,3,4,16,1,0,true,10
679,2,4,1,4,4,21,1,0,true,10
680,1,3,1,4,1,10,1,0,true,10
681,1,3,1,4,1,10,1,0,true,10
682,1,3,1,4,1,10,1,0,true,10
683,2,3,1,3,3,18,1,0,true,10
684,2,4,1,4,2,19,1,0,true,10
685,2,3,1,4,3,12,1,0,true,10
686,2,3,1,3,3,17,1,0,true,10
687,1,3,1,3,1,10,1,0,true,10
688,1,3,1,3,1,10,1,0,true,10
689,2,2,1,3,4,16,1,0,true,10
690,1,3,1,4,1,10,1,0,true,10
691,2,4,1,4,5,22,1,0,true,10
692,2,3,1,4,3,13,1,0,true,10
693,2,3,1,3,3,18,1,0,true,10
694,1,3,1,3,1,10,1,0,true,10
695,1,3,1,3,1,10,1,0,true,10
696,2,3,1,4,3,12,1,0,true,10
697,2,3,1,3,3,17,1,0,true,10
698,1,3,1,3,1,10,1,0,true,10
699,1,3,1,3,1,10,1,0,true,10
700,1,3,1,3,1,10,1,0,true,10
701,1,3,1,4,1,10,1,0,true,10
702,1,3,1,4,1,10,1,0,true,10
703,1,3,1,4,1,10,1,0,true,10
704,2,3,1,3,3,18,1,0,true,10
705,2,4,1,4,3,26,1,0,true,10
706,2,3,1,4,3,16,1,0,true,10
707,2,4,1,4,5,22,1,0,true,10
708,1,3,1,4,1,10,1,0,true,10
709,1,3,1,4,1,10,1,0,true,10
710,1,3,1,3,1,10,1,0,true,10
711,2,4,1,4,4,21,1,0,true,10
712,2,3,1,4,3,12,1,0,true,10
713,2,3,1,3,3,17,1,0,true,10
714,2,3,1,4,5,23,1,0,true,10
715,2,3,1,4,3,14,1,0,true,10
716,2,4,1,4,3,19,1,0,true,10
717,2,2,1,3,4,16,1,0,true,10
718,2,4,1,4,4,21,1,0,true,10
719,2,3,1,4,3,12,1,0,true,10
720,2,3,1,3,3,17,1,0,true,10
721,2,3,1,4,5,23,1,0,true,10
722,2,3,1,4,3,14,1,0,true,10
723,2,4,1,4,2,19,1,0,true,10
724,2,2,1,3,4,16,1,0,true,10
725,2,4,1,4,4,21,1,0,true,10
726,1,3,1,4,1,10,1,0,true,10
727,1,3,1,4,1,10,1,0,true,10
728,1,3,1,4,1,10,1,0,true,10
729,2,3,1,2,3,18,1,0,true,10
730,2,4,1,4,3,26,1,0,true,10
731,2,3,1,4,3,16,1,0,true,10
732,2,4,1,4,5,22,1,0,true,10
733,2,3,1,4,3,13,1,0,true,10
734,2,3,1,3,3,18,1,0,true,10
735,2,3,1,4,5,24,1,0,true,10
736,2,4,1,4,3,15,1,0,true,10
737,1,3,1,3,1,10,1,0,true,10
738,2,3,1,4,3,12,1,0,true,10
739,2,3,1,3,3,17,1,0,true,10
740,2,3,1,4,5,23,1,0,true,10
741,2,3,1,4,3,14,1,0,true,10
742,2,4,1,4,2,19,1,0,true,10
743,1,3,1,3,1,10,1,0,true,10
744,2,3,1,4,3,12,1,0,true,10
745,2,3,1,3,3,17,1,0,true,10
746,2,3,1,4,5,23,1,0,true,10
747,1,3,1,4,1,10,1,0,true,10
748,1,3,1,3,1,10,1,0,true,10
749,1,3,1,4,1,10,1,0,true,10
750,2,4,1,4,5,22,1,0,true,10
751,1,3,1,4,1,10,1,0,true,10
752,2,3,1,4,3,14,1,0,true,10
753,2,2,1,3,4,17,1,0,true,10
754,1,3,1,3,1,10,1,0,true,10
755,1,3,1,4,1,10,1,0,true,10
756,1,3,1,3,1,10,1,0,true,10
757,2,3,1,4,5,23,1,0,true,10
758,2,3,1,4,3,14,1,0,true,10
759,2,4,1,4,2,19,1,0,true,10
760,2,2,1,3,4,16,1,0,true,10
761,1,3,1,4,1,10,1,0,true,10
762,1,3,1,3,1,10,1,0,true,10
763,1,3,1,3,1,10,1,0,true,10
764,1,3,1,3,1,10,1,0,true,10
765,2,2,1,3,4,16,1,0,true,10
766,1,3,1,4,1,10,1,0,true,10
767,2,4,1,4,5,22,1,0,true,10
768,2,3,1,4,3,13,1,0,true,10
769,2,3,1,3,3,18,1,0,true,10
770,1,3,1,3,1,10,1,0,true,10
771,1,3,1,3,1,10,1,0,true,10
772,1,3,1,4,1,10,1,0,true,10
773,1,3,1,3,1,10,1,0,true,10
774,1,3,1,4,1,10,1,0,true,10
775,1,3,1,3,1,10,1,0,true,10
776,2,4,1,4,4,21,1,0,true,10
777,1,3,1,4,1,10,1,0,true,10
778,2,3,1,4,3,13,1,0,true,10
779,2,3,1,3,3,18,1,0,true,10
780,1,3,1,3,1,10,1,0,true,10
781,2,2,1,3,4,16,1,0,true,10
782,2,4,1,4,4,21,1,0,true,10
783,1,3,1,4,1,10,1,0,true,10
784,2,3,1,4,3,13,1,0,true,10
785,2,3,1,3,3,18,1,0,true,10
786,2,3,1,4,5,24,1,0,true,10
787,1,3,1,3,1,10,1,0,true,10
788,1,3,1,3,1,10,1,0,true,10
789,1,3,1,3,1,10,1,0,true,10
790,1,3,1,3,1,10,1,0,true,10
791,1,3,1,3,1,10,1,0,true,10
792,2,2,1,3,4,16,1,0,true,10
793,2,4,1,4,4,21,1,0,true,10
794,2,3,1,4,3,12,1,0,true,10
795,2,3,1,3,3,17,1,0,true,10
796,2,3,1,4,5,23,1,0,true,10
797,1,3,1,4,1,10,1,0,true,10
798,1,3,1,3,1,10,1,0,true,10
799,2,4,1,4,4,21,1,0,true,10
800,2,3,1,4,3,12,1,0,true,10
801,2,3,1,3,3,17,1,0,true,10
802,1,3,1,3,1,10,1,0,true,10
803,1,3,1,3,1,10,1,0,true,10
804,1,3,1,3,1,10,1,0,true,10
805,1,3,1,4,1,10,1,0,true,10
806,2,3,1,4,3,13,1,0,true,10
807,2,3,1,3,3,18,1,0,true,10
808,2,3,1,4,5,24,1,0,true,10
809,2,4,1,4,3,15,1,0,true,10
810,2,3,1,3,3,12,1,0,true,10
811,2,3,1,4,3,16,1,0,true,10
812,1,3,1,3,1,10,1,0,true,10
813,1,3,1,3,1,10,1,0,true,10
814,2,3,1,4,5,24,1,0,true,10
815,2,4,1,4,3,15,1,0,true,10
816,1,3,1,3,1,10,1,0,true,10
817,2,3,1,4,3,12,1,0,true,10
818,2,3,1,3,3,17,1,0,true,10
819,1,3,1,3,1,10,1,0,true,10
820,1,3,1,3,1,10,1,0,true,10
821,1,3,1,3,1,10,1,0,true,10
822,1,3,1,4,1,10,1,0,true,10
823,1,3,1,4,1,10,1,0,true,10
824,2,3,1,4,3,14,1,0,true,10
825,2,4,1,3,3,19,1,0,true,10
826,1,3,1,3,1,10,1,0,true,10
827,1,3,1,4,1,10,1,0,true,10
828,1,3,1,4,1,10,1,0,true,10
829,1,3,1,4,1,10,1,0,true,10
830,1,3,1,3,1,10,1,0,true,10
831,1,3,1,3,1,10,1,0,true,10
832,1,3,1,3,1,10,1,0,true,10
833,1,3,1,3,1,10,1,0,true,10
834,2,3,1,4,5,24,1,0,true,10
835,2,4,1,4,3,15,1,0,true,10
836,2,3,1,3,3,12,1,0,true,10
837,2,3,1,4,3,16,1,0,true,10
838,2,4,1,4,5,22,1,0,true,10
839,2,3,1,4,3,13,1,0,true,10
840,2,3,1,3,3,18,1,0,true,10
841,2,3,1,4,5,24,1,0,true,10
842,2,4,1,4,3,15,1,0,true,10
843,2,3,1,3,3,12,1,0,true,10
844,2,3,1,4,3,16,1,0,true,10
845,1,3,1,3,1,10,1,0,true,10
846,1,3,1,3,1,10,1,0,true,10
847,2,3,1,3,5,24,1,0,true,10
848,2,4,1,4,3,15,1,0,true,10
849,2,3,1,3,3,12,1,0,true,10
850,2,3,1,3,3,16,1,0,true,10
851,2,4,1,4,5,22,1,0,true,10
852,2,3,1,4,3,13,1,0,true,10
853,2,3,1,3,3,18,1,0,true,10
854,2,3,1,4,5,24,1,0,true,10
855,1,3,1,3,1,10,1,0,true,10
856,1,3,1,3,1,10,1,0,true,10
857,1,3,1,3,1,10,1,0,true,10
858,2,3,1,4,5,23,1,0,true,10
859,2,3,1,4,3,14,1,0,true,10
860,2,4,1,4,3,19,1,0,true,10
861,1,3,1,3,1,10,1,0,true,10
862,1,3,1,4,1,10,1,0,true,10
863,1,3,1,4,1,10,1,0,true,10
864,1,3,1,4,1,10,1,0,true,10
865,1,3,1,3,1,10,1,0,true,10
866,2,4,1,4,4,21,1,0,true,10
867,2,3,1,4,3,12,1,0,true,10
868,2,3,1,3,3,17,1,0,true,10
869,1,3,1,3,1,10,1,0,true,10
870,1,3,1,3,1,10,1,0,true,10
871,2,2,1,3,4,16,1,0,true,10
872,1,3,1,4,1,10,1,0,true,10
873,1,3,1,3,1,10,1,0,true,10
874,1,3,1,3,1,10,1,0,true,10
875,1,3,1,3,1,10,1,0,true,10
876,2,3,1,3,3,12,1,0,true,10
877,2,3,1,4,3,16,1,0,true,10
878,2,4,1,4,5,22,1,0,true,10
879,2,3,1,4,3,13,1,0,true,10
880,2,3,1,3,3,18,1,0,true,10
881,2,3,1,4,5,24,1,0,true,10
882,1,3,1,3,1,10,1,0,true,10
883,1,3,1,4,1,10,1,0,true,10
884,1,3,1,3,1,10,1,0,true,10
885,1,3,1,3,1,10,1,0,true,10
886,2,3,1,3,5,27,1,0,true,10
887,1,3,1,3,1,10,1,0,true,10
888,2,4,1,4,4,21,1,0,true,10
889,2,3,1,4,3,12,1,0,true,10
890,2,3,1,3,3,17,1,0,true,10
891,2,3,1,4,5,23,1,0,true,10
892,2,3,1,4,3,14,1,0,true,10
893,2,4,1,4,2,19,1,0,true,10
894,2,2,1,3,4,16,1,0,true,10
895,2,4,1,4,4,21,1,0,true,10
896,1,3,1,4,1,10,1,0,true,10
897,1,3,1,4,1,10,1,0,true,10
898,1,3,1,4,1,10,1,0,true,10
899,2,3,1,3,3,18,1,0,true,10
900,2,4,1,4,3,26,1,0,true,10
901,2,3,1,4,3,16,1,0,true,10
902,2,4,1,4,5,22,1,0,true,10
903,1,3,1,4,1,10,1,0,true,10
904,1,3,1,4,1,10,1,0,true,10
905,1,3,1,3,1,10,1,0,true,10
906,1,3,1,4,1,10,1,0,true,10
907,2,4,1,4,5,22,1,0,true,10
908,1,3,1,4,1,10,1,0,true,10
909,2,3,1,4,3,14,1,0,true,10
910,2,4,1,4,3,19,1,0,true,10
911,2,3,1,3,3,12,1,0,true,10
912,2,3,1,4,3,16,1,0,true,10
913,2,4,1,4,5,22,1,0,true,10
914,2,3,1,4,3,13,1,0,true,10
915,2,3,1,3,3,18,1,0,true,10
916,2,3,1,4,5,24,1,0,true,10
917,2,4,1,4,3,15,1,0,true,10
918,1,3,1,3,1,10,1,0,true,10
919,1,3,1,4,1,10,1,0,true,10
920,2,3,1,4,3,13,1,0,true,10
921,2,3,1,3,3,18,1,0,true,10
922,2,3,1,4,5,24,1,0,true,10
923,2,4,1,4,3,15,1,0,true,10
924,2,3,1,3,3,12,1,0,true,10
925,2,3,1,4,3,16,1,0,true,10
926,2,4,1,3,5,22,1,0,true,10
927,1,3,1,4,1,10,1,0,true,10
928,1,3,1,4,1,10,1,0,true,10
929,2,3,1,3,3,18,1,0,true,10
930,2,4,1,4,2,19,1,0,true,10
931,1,3,1,4,1,10,1,0,true,10
932,1,3,1,4,1,10,1,0,true,10
933,1,3,1,4,1,10,1,0,true,10
934,1,3,1,3,1,10,1,0,true,10
935,1,3,1,4,1,10,1,0,true,10
936,2,4,1,4,5,22,1,0,true,10
937,1,3,1,4,1,10,1,0,true,10
938,2,3,1,4,3,14,1,0,true,10
939,2,4,1,4,3,19,1,0,true,10
940,1,3,1,3,1,10,1,0,true,10
941,1,3,1,3,1,10,1,0,true,10
942,1,3,1,4,1,10,1,0,true,10
943,2,3,1,4,3,14,1,0,true,10
944,2,4,1,4,3,19,1,0,true,10
945,2,2,1,3,4,16,1,0,true,10
946,2,4,1,4,4,21,1,0,true,10
947,2,3,1,4,3,12,1,0,true,10
948,2,3,1,3,3,17,1,0,true,10
949,1,3,1,3,1,10,1,0,true,10
950,2,3,1,4,5,24,1,0,true,10
951,2,4,1,4,3,15,1,0,true,10
952,1,3,1,3,1,10,1,0,true,10
953,2,3,1,4,3,12,1,0,true,10
954,2,3,1,3,3,17,1,0,true,10
955,2,3,1,4,5,23,1,0,true,10
956,1,3,1,4,1,10,1,0,true,10
957,1,3,1,3,1,10,1,0,true,10
958,2,4,1,4,4,21,1,0,true,10
959,2,3,1,4,3,12,1,0,true,10
960,2,3,1,3,3,17,1,0,true,10
961,2,3,1,4,5,23,1,0,true,10
962,2,3,1,4,3,14,1,0,true,10
963,2,4,1,4,3,19,1,0,true,10
964,2,2,1,3,4,16,1,0,true,10
965,2,4,1,4,4,21,1,0,true,10
966,1,3,1,4,1,10,1,0,true,10
967,1,3,1,4,1,10,1,0,true,10
968,1,3,1,4,1,10,1,0,true,10
969,1,3,1,3,1,10,1,0,true,10
970,1,3,1,4,1,10,1,0,true,10
971,1,3,1,3,1,10,1,0,true,10
972,1,3,1,3,1,10,1,0,true,10
973,2,3,1,4,5,24,1,0,true,10
974,1,3,1,3,1,10,1,0,true,10
975,2,4,1,4,4,21,1,0,true,10
976,2,3,1,4,3,12,1,0,true,10
977,2,3,1,3,3,17,1,0,true,10
978,2,3,1,4,5,23,1,0,true,10
979,1,3,1,4,1,10,1,0,true,10
980,1,3,1,3,1,10,1,0,true,10
981,2,4,1,4,4,21,1,0,true,10
982,1,3,1,4,1,10,1,0,true,10
983,2,3,1,4,3,13,1,0,true,10
984,2,3,1,3,3,18,1,0,true,10
985,1,3,1,3,1,10,1,0,true,10
986,2,2,1,3,4,16,1,0,true,10
987,1,3,1,3,1,10,1,0,true,10
988,1,3,1,2,1,10,1,0,true,10
989,1,3,1,3,1,10,1,0,true,10
990,1,3,1,3,1,10,1,0,true,10
991,2,3,1,3,3,12,1,0,true,10
992,2,3,1,4,3,16,1,0,true,10
993,1,3,1,3,1,10,1,0,true,10
994,2,3,1,4,5,23,1,0,true,10
995,2,3,1,4,3,14,1,0,true,10
996,2,4,1,4,3,19,1,0,true,10
997,1,3,1,3,1,10,1,0,true,10
998,2,3,1,4,3,12,1,0,true,10
999,2,3,1,2,3,17,1,0,true,10
1000,2,3,1,4,5,23,1,0,true,10
1001,1,3,1,3,1,10,1,0,true,10
1002,2,3,1,3,3,18,1,0,true,10
1003,2,4,1,4,2,19,1,0,true,10
1004,2,3,1,4,3,12,1,0,true,10
1005,2,2,1,3,3,15,1,0,true,10
1006,1,3,1,4,1,10,1,0,true,10
1007,1,3,1,3,1,10,1,0,true,10
1008,2,3,1,3,3,18,1,0,true,10
1009,2,4,1,4,2,19,1,0,true,10
1010,1,3,1,4,1,10,1,0,true,10
1011,2,3,1,4,3,13,1,0,true,10
1012,2,3,1,3,3,18,1,0,true,10
1013,2,3,1,4,5,24,1,0,true,10
1014,2,3,1,3,3,15,1,0,true,10
1015,2,3,1,4,3,16,1,0,true,10
1016,1,3,1,3,1,10,1,0,true,10
1017,1,3,1,3,1,10,1,0,true,10
1018,3,3,1,4,8,45,1,0,true,10
1019,2,3,1,4,3,14,1,0,true,10
1020,1,2,1,3,1,10,1,0,true,10
1021,1,2,1,3,1,10,1,0,true,10
1022,1,2,1,3,1,10,1,0,true,10
1023,1,2,1,3,1,10,1,0,true,10
1024,2,2,1,3,3,19,1,0,true,10
1025,1,3,1,3,1,4,1,0,true,10
0,2,6,1,10,7,268,1,0.002,true,50
1,3,4,1,11,6,197,1,0.002,true,50
2,2,3,1,11,3,99,1,0.001,true,50
3,1,2,1,11,1,50,1,0,true,50
4,1,2,1,10,1,50,1,0,true,50
5,1,2,1,11,1,50,1,0,true,50
6,1,2,1,9,1,50,1,0,true,50
7,1,2,1,10,1,50,1,0,true,50
8,1,2,1,10,1,50,1,0,true,50
9,1,2,1,11,1,50,1,0,true,50
10,1,2,1,10,1,50,1,0,true,50
11,1,2,1,10,1,50,1,0,true,50
12,1,2,1,11,1,50,1,0,true,50
13,1,2,1,11,1,50,1,0,true,50
14,1,2,1,11,1,50,1,0,true,50
15,1,2,1,11,1,50,1,0,true,50
16,1,2,1,9,1,50,1,0,true,50
17,1,2,1,10,1,50,1,0,true,50
18,1,2,1,10,1,50,1,0,true,50
19,1,2,1,10,1,50,1,0,true,50
20,1,2,1,11,1,50,1,0,true,50
21,1,2,1,11,1,50,1,0,true,50
22,1,2,1,11,1,50,1,0,true,50
23,1,2,1,10,1,50,1,0,true,50
24,1,2,1,9,1,50,1,0,true,50
25,1,2,1,10,1,50,1,0,true,50
26,1,2,1,10,1,50,1,0,true,50
27,1,2,1,10,1,50,1,0,true,50
28,1,2,1,11,1,50,1,0,true,50
29,1,2,1,11,1,50,1,0,true,50
30,1,2,1,10,1,50,1,0,true,50
31,1,2,1,11,1,50,1,0,true,50
32,1,2,1,10,1,50,1,0,true,50
33,1,2,1,9,1,50,1,0,true,50
34,1,2,1,10,1,50,1,0,true,50
35,2,4,1,12,12,127,1,0.001,true,50
36,2,4,1,12,14,149,1,0.001,true,50
37,2,4,1,12,15,153,1,0.001,true,50
38,2,4,1,12,13,148,1,0.001,true,50
39,2,4,1,10,16,162,1,0.001,true,50
40,1,3,1,13,1,50,1,0,true,50
41,1,3,1,12,1,50,1,0,true,50
42,2,4,1,11,5,74,1,0,true,50
43,1,3,1,12,1,50,1,0,true,50
44,1,3,1,11,1,50,1,0,true,50
45,1,3,1,13,1,50,1,0,true,50
46,2,4,1,11,6,86,1,0,true,50
47,2,4,1,12,6,86,1,0,true,50
48,2,4,1,13,5,104,1,0.001,true,50
49,1,3,1,11,1,50,1,0,true,50
50,2,4,1,13,7,148,1,0.001,true,50
51,2,4,1,12,7,128,1,0.001,true,50
52,1,3,1,11,1,50,1,0,true,50
53,1,3,1,12,1,50,1,0,true,50
54,1,3,1,11,1,50,1,0,true,50
55,1,3,1,12,1,50,1,0,true,50
56,1,3,1,13,1,50,1,0,true,50
57,1,3,1,11,1,50,1,0,true,50
58,1,3,1,11,1,50,1,0,true,50
59,1,3,1,12,1,50,1,0,true,50
60,1,3,1,11,1,50,1,0,true,50
61,1,3,1,11,1,50,1,0,true,50
62,1,3,1,12,1,50,1,0,true,50
63,1,3,1,12,1,50,1,0,true,50
64,1,3,1,12,1,50,1,0,true,50
65,1,3,1,12,1,50,1,0,true,50
66,1,3,1,12,1,50,1,0,true,50
67,1,3,1,13,1,50,1,0,true,50
68,1,3,1,10,1,50,1,0,true,50
69,1,3,1,13,1,50,1,0,true,50
70,1,3,1,12,1,50,1,0,true,50
71,1,3,1,10,1,50,1,0,true,50
72,1,3,1,10,1,50,1,0,true,50
73,1,3,1,11,1,50,1,0,true,50
74,1,3,1,12,1,50,1,0,true,50
75,1,3,1,11,1,50,1,0,true,50
76,1,3,1,11,1,50,1,0,true,50
77,1,3,1,9,1,50,1,0,true,50
78,1,3,1,13,1,50,1,0,true,50
79,1,3,1,11,1,50,1,0,true,50
80,1,3,1,12,1,50,1,0,true,50
81,1,3,1,10,1,50,1,0,true,50
82,1,3,1,11,1,50,1,0,true,50
83,1,3,1,12,1,50,1,0,true,50
84,1,3,1,12,1,50,1,0,true,50
85,1,3,1,12,1,50,1,0,true,50
86,1,3,1,11,1,50,1,0,true,50
87,1,3,1,11,1,50,1,0,true,50
88,1,3,1,10,1,50,1,0,true,50
89,1,3,1,10,1,50,1,0,true,50
90,1,3,1,11,1,50,1,0,true,50
91,1,3,1,10,1,50,1,0,true,50
92,1,3,1,13,1,50,1,0,true,50
93,1,3,1,12,1,50,1,0,true,50
94,1,3,1,12,1,50,1,0,true,50
95,1,3,1,11,1,50,1,0,true,50
96,1,3,1,12,1,50,1,0,true,50
97,1,3,1,11,1,50,1,0,true,50
98,1,3,1,12,1,50,1,0,true,50
99,1,3,1,10,1,50,1,0,true,50
100,1,3,1,11,1,50,1,0,true,50
101,1,3,1,11,1,50,1,0,true,50
102,1,3,1,11,1,50,1,0,true,50
103,1,3,1,12,1,50,1,0,true,50
104,1,3,1,11,1,50,1,0,true,50
105,1,3,1,12,1,50,1,0,true,50
106,1,3,1,10,1,50,1,0,true,50
107,1,3,1,12,1,50,1,0,true,50
108,1,3,1,11,1,50,1,0,true,50
109,1,3,1,12,1,50,1,0,true,50
110,1,3,1,13,1,50,1,0,true,50
111,1,3,1,12,1,50,1,0,true,50
112,1,3,1,13,1,50,1,0,true,50
113,1,3,1,12,1,50,1,0,true,50
114,1,3,1,13,1,50,1,0,true,50
115,1,3,1,12,1,50,1,0,true,50
116,1,3,1,11,1,50,1,0,true,50
117,1,3,1,12,1,50,1,0,true,50
118,1,3,1,11,1,50,1,0,true,50
119,1,3,1,13,1,50,1,0,true,50
120,1,3,1,11,1,50,1,0,true,50
121,1,3,1,13,1,50,1,0,true,50
122,1,3,1,11,1,50,1,0,true,50
123,1,3,1,13,1,50,1,0,true,50
124,1,3,1,11,1,50,1,0,true,50
125,1,3,1,10,1,50,1,0,true,50
126,1,3,1,12,1,50,1,0,true,50
127,2,3,1,12,2,61,1,0,true,50
128,2,4,1,13,5,91,1,0,true,50
129,2,4,1,11,5,97,1,0,true,50
130,2,4,1,14,9,125,1,0.001,true,50
131,1,3,1,10,1,50,1,0,true,50
132,3,4,1,14,11,233,1,0.002,true,50
133,1,3,1,11,1,50,1,0,true,50
134,2,4,1,12,3,99,1,0,true,50
135,2,4,1,12,8,103,1,0.001,true,50
136,2,4,1,13,5,79,1,0,true,50
137,2,4,1,12,9,141,1,0.001,true,50
138,2,4,1,13,9,115,1,0.001,true,50
139,2,4,1,13,6,91,1,0,true,50
140,2,3,1,12,4,71,1,0.001,true,50
141,2,4,1,13,10,134,1,0.001,true,50
142,2,4,1,12,13,134,1,0.001,true,50
143,2,4,1,14,15,151,1,0.001,true,50
144,2,4,1,12,15,154,1,0.001,true,50
145,2,4,1,12,7,154,1,0.001,true,50
146,2,4,1,13,14,154,1,0.001,true,50
147,2,4,1,13,13,156,1,0.001,true,50
148,2,4,1,11,11,159,1,0.001,true,50
149,2,4,1,11,7,114,1,0.001,true,50
150,2,4,1,12,9,142,1,0.001,true,50
151,2,4,1,13,9,109,1,0.001,true,50
152,2,4,1,12,4,96,1,0,true,50
